,UserName,Handle,Timestamp,Text,Comments,Likes,Retweets,clean_text,category,Key_phrases
100,FURIOUS FREEBIES DEALS AND STEALS,@MrOnlineDealz,2023-05-16T06:57:20.000Z,"HP OfficeJet 8015e Wireless Color All-in-One Printer with 6 Months Free Ink for $99!!

https://amazon.com/gp/product/B08XW7LT9P?tag=ps5restock20a-20…",0.0,0.0,0.0,hp officejet 8015e wireless color one printer 6 month free ink 99 http amazon com gp product b08xw7lt9p tag ps5restock20a 20,Appreciation,"['Months Free Ink', 'Wireless Color', 'Months Free', 'Free Ink', 'Wireless', 'Color', 'Printer', 'Months', 'Free', 'Ink', 'OfficeJet']"
101,Deals & Price Mistakes,@pluggrr,2023-05-16T06:57:08.000Z,"HP OfficeJet 8015e Wireless Color All-in-One Printer with 6 Months Free Ink for $99!!

http://amazon.com/gp/product/B08XW7LT9P?tag=pluggrr-20…",0.0,0.0,0.0,hp officejet 8015e wireless color one printer 6 month free ink 99 http amazon com gp product b08xw7lt9p tag pluggrr 20,Appreciation,"['Months Free Ink', 'Wireless Color', 'Months Free', 'Free Ink', 'Wireless', 'Color', 'Printer', 'Months', 'Free', 'Ink', 'OfficeJet']"
102,Миша Благојевић,@6472Blagojevic,2023-05-16T06:18:09.000Z,HP disables customers’ printers if they use ink cartridges from cheaper rivals #hp #printers,0.0,0.0,0.0,hp disabl custom printer use ink cartridg cheaper rival hp printer,Neutral,"['disables customers’ printers', 'cheaper rivals', 'disables customers’', 'ink cartridges', 'cartridges from cheaper', 'customers’ printers', 'rivals', 'printers', 'disables', 'customers’', 'ink', 'cartridges', 'cheaper']"
103,IndyT#ToriesOut #BriansForIndy,@IndyTom3,2023-05-16T06:12:10.000Z,"Replying to 
@Figensport",0.0,0.0,0.0,repli figensport,Neutral,"['Figensport', 'Replying']"
104,Enoch.Schneider70MyCc,@schneider70mycc,2023-05-16T05:35:50.000Z,"einkshop For HP 962XL 962X 962 XL  Compatible Ink Cartridge For HP OfficeJet Pro 9010 9012 9015 9016 9020 9025 9026 Printer 6JQDNAM

https://s.click.aliexpress.com/e/_DBdOdBP?HFLtBK4A…",0.0,0.0,0.0,einkshop hp 962xl 962x 962 xl compat ink cartridg hp officejet pro 9010 9012 9015 9016 9020 9025 9026 printer 6jqdnam http click aliexpress com e _dbdodbp hfltbk4a,Neutral,"['Compatible Ink Cartridge', 'Compatible Ink', 'Ink Cartridge', 'OfficeJet Pro', 'Printer', 'Pro', 'Compatible', 'Ink', 'Cartridge', 'einkshop', 'OfficeJet']"
105,kallenn ★,@kallyballs,2023-05-16T05:18:43.000Z,"Replying to 
@ochomitsu",1.0,0.0,1.0,repli ochomitsu,Neutral,"['ochomitsu', 'Replying']"
106,CoverDrive,@CoverDrive12,2023-05-16T05:14:59.000Z,"Replying to 
@AlexRoy144",0.0,0.0,1.0,repli alexroy144,Neutral,['Replying']
107,She Cares,@NotJustWitness,2023-05-16T05:04:17.000Z,"Replying to 
@amyalkon
 @osxdaily
 and 
@HP",0.0,0.0,1.0,repli amyalkon osxdaili hp,Neutral,"['amyalkon', 'Replying', 'osxdaily']"
108,anotherwing eth,@compacisco,2023-05-16T04:49:27.000Z,"Replying to 
@theoryie",0.0,0.0,0.0,repli theoryi,Neutral,"['theoryie', 'Replying']"
109,pxmktdigital,@pxmktdigital,2023-05-16T04:41:41.000Z,"206X Toner Cartridges 4 Pack High Yield (with CHIP) Compatible Toner Cartridge Replacement for HP 206X 206A W2110X Compatible with Color Laserjet Pro MFP M283fdw M283cdw M255dw M282nw Toner Printer https://amzn.to/3BuaJec via 
@amazon",0.0,0.0,0.0,206x toner cartridg 4 pack high yield chip compat toner cartridg replac hp 206x 206a w2110x compat color laserjet pro mfp m283fdw m283cdw m255dw m282nw toner printer http amzn 3buajec via amazon,Appreciation,"['Pack High Yield', 'Laserjet Pro MFP', 'Color Laserjet Pro', 'Compatible Toner Cartridge', 'Toner Cartridge Replacement', 'Pack High', 'High Yield', 'Pro MFP', 'Toner Printer', 'Compatible Toner', 'Color Laserjet', 'Laserjet Pro', 'Cartridge Replacement', 'Toner Cartridges', 'Compatible with Color', 'Compatible', 'Toner', 'Pack', 'Yield', 'CHIP']"
110,Phoebe_ReillyaVWUZ,@reillyavwuz,2023-05-16T04:06:24.000Z,"einkshop For HP 303XL Compatible Ink Cartridgfor HP 303 for HP ENVY 6220 6222 6230 6234 6252 6255 7120 7130 7132 7155 Printer CHYU9PU

https://s.click.aliexpress.com/e/_Dn2TqJ7?qAPnKmO…",0.0,0.0,0.0,einkshop hp 303xl compat ink cartridgfor hp 303 hp envi 6220 6222 6230 6234 6252 6255 7120 7130 7132 7155 printer chyu9pu http click aliexpress com e _dn2tqj7 qapnkmo,Complaint,"['Compatible Ink Cartridgfor', 'Compatible Ink', 'Ink Cartridgfor', 'Printer', 'Compatible', 'ENVY', 'Ink', 'Cartridgfor', 'einkshop']"
111,ChoiceCheapies,@cheapiesnz,2023-05-16T03:27:25.000Z,awa187trex: HP 9010E Inkjet Printer $109 + $50 Cashback and 6 Free Months of Instant Ink + Shipping/ $0 CC,0.0,1.0,0.0,awa187trex hp 9010e inkjet printer 109 50 cashback 6 free month instant ink ship 0 cc,Appreciation,"['Inkjet Printer', 'Free Months', 'Instant Ink', 'Months of Instant', 'Shipping', 'Inkjet', 'Printer', 'Cashback', 'Free', 'Ink', 'Months', 'Instant']"
112,PIRATE SHIP TREASURES,@akuno7575,2023-05-16T03:07:40.000Z,"Check out 2x HP Photoshop Printer Black Ink 564XL Cartridges https://ebay.com/itm/175728884623?mkcid=16&mkevt=1&mkrid=711-127632-2357-0&ssspo=wIw9pSRXQx2&sssrc=2047675&ssuid=wIw9pSRXQx2&widget_ver=artemis&media=TW… #eBay via 
@eBay",0.0,0.0,0.0,check 2x hp photoshop printer black ink 564xl cartridg http ebay com itm 175728884623 mkcid 16 mkevt 1 mkrid 711 127632 2357 0 ssspo wiw9psrxqx2 sssrc 2047675 ssuid wiw9psrxqx2 widget_v artemi media tw ebay via ebay,Neutral,"['Printer Black Ink', 'Photoshop Printer Black', 'Black Ink', 'Photoshop Printer', 'Printer Black', 'Cartridges', 'Ink', 'eBay', 'Photoshop', 'Printer', 'Black', 'Check']"
113,SHINKURA4963,@SHINKURA4963,2023-05-16T02:30:04.000Z,"waltuh, stop using canon printer’s waltuh we need to buy HP printers right now waltuh",0.0,0.0,2.0,waltuh stop use canon printer waltuh need buy hp printer right waltuh,Complaint,"['stop using canon', 'canon printer', 'buy HP printers', 'waltuh', 'stop', 'canon', 'buy', 'printer', 'printers', 'printer ’s waltuh']"
114,Easter12VMl,@Easter12V,2023-05-16T01:11:19.000Z,"QSYRAINBOW Universal 4 pack 30ml Bottle Dye Ink Refill Ink kit Replacement For HP For Canon For Brother For Epson Printer Y33ZKZW

https://s.click.aliexpress.com/e/_DCtaCtn?vXjOjw…",0.0,0.0,0.0,qsyrainbow univers 4 pack 30ml bottl dye ink refil ink kit replac hp canon brother epson printer y33zkzw http click aliexpress com e _dctactn vxjojw,Neutral,"['Bottle Dye Ink', 'Dye Ink Refill', 'Ink Refill Ink', 'Refill Ink kit', 'Ink kit Replacement', 'QSYRAINBOW Universal', 'Bottle Dye', 'Epson Printer', 'Canon For Brother', 'Brother For Epson', 'Dye Ink', 'Ink Refill', 'Refill Ink', 'kit Replacement', 'Ink kit', 'Ink', 'QSYRAINBOW', 'Universal', 'Bottle', 'Printer']"
115,Stefan74LsvP,@PStefan74,2023-05-16T00:54:55.000Z,"Tatrix 976 976Y Remanufactured Ink Cartridge for HP Pagewide pro 552dw/dn/577dw/z,PageWide Managed P55250dw/P57750dw Printer 5IPKYTA

https://s.click.aliexpress.com/e/_DCLT8LF?lwZSru6eB…",0.0,0.0,0.0,tatrix 976 976i remanufactur ink cartridg hp pagewid pro 552dw dn 577dw z pagewid manag p55250dw p57750dw printer 5ipkyta http click aliexpress com e _dclt8lf lwzsru6eb,Neutral,"['Remanufactured Ink Cartridge', 'Remanufactured Ink', 'z,PageWide Managed', 'Ink Cartridge', 'Pagewide pro', 'Printer', 'Tatrix', 'Remanufactured', 'Managed', 'Ink', 'Cartridge', 'Pagewide', 'pro', 'z,PageWide']"
116,moneyprintergobrrr.eth,@printer_brrr,2023-05-16T00:47:04.000Z,"Replying to 
@notbunjil",3.0,0.0,3.0,repli notbunjil,Neutral,"['notbunjil', 'Replying']"
117,HP Support,@HPSupport,2023-05-16T00:39:08.000Z,"Replying to 
@GAFGRM",0.0,1.0,1.0,repli gafgrm,Neutral,"['GAFGRM', 'Replying']"
118,Ohio Grinch,@GAFGRM,2023-05-16T00:36:05.000Z,"My HP all in one won't work since moving.  I get an error the printer cartridges can't move, but, they can.  So, Iassumeit was banged around, and I needa new one.  Any all-in-one suggestions?  Duplex scanning is important.",1.0,1.0,1.0,hp one work sinc move get error printer cartridg move iassumeit bang around needa new one one suggest duplex scan import,Appreciation,"['work since moving', 'moving', 'Iassumeit was banged', 'work', 'Iassumeit', 'suggestions', 'error the printer', 'printer cartridges', 'move', 'error', 'printer', 'cartridges', 'Duplex', 'important', 'banged', 'needa', 'Duplex scanning', 'scanning is important', 'scanning']"
119,"Ralph Mendoza, EA",@CryptoTaxesGuy,2023-05-16T00:26:41.000Z,"Replying to 
@alexfeinberg1",1.0,0.0,0.0,repli alexfeinberg1,Neutral,['Replying']
120,Zora_BoyerNsc,@boyernsc,2023-05-16T00:05:18.000Z,"For HP 728 728XL New Upgrade Cartridge Chip F9J68A F9J67A F9J66A F9J65A F9K17A For HP DesignJet T730 T830 Printer once time chip JLWXVAJ

https://s.click.aliexpress.com/e/_DdXcJ0h?jT98rvy…",0.0,0.0,0.0,hp 728 728xl new upgrad cartridg chip f9j68a f9j67a f9j66a f9j65a f9k17a hp designjet t730 t830 printer time chip jlwxvaj http click aliexpress com e _ddxcj0h jt98rvi,Neutral,"['Upgrade Cartridge Chip', 'time chip JLWXVAJ', 'Upgrade Cartridge', 'chip JLWXVAJ', 'Printer once time', 'Cartridge Chip', 'time chip', 'Printer', 'JLWXVAJ', 'Chip', 'Upgrade', 'Cartridge', 'DesignJet', 'time']"
121,Jordy76DBjX,@DJordy76,2023-05-15T23:23:25.000Z,"HP Deskjet Ink Advantage 2776 WiFi All In One Printer BSBBHQJ

https://invl.io/clg3x9w?RHbJk1",0.0,0.0,0.0,hp deskjet ink advantag 2776 wifi one printer bsbbhqj http invl io clg3x9w rhbjk1,Appreciation,"['Deskjet Ink Advantage', 'Ink Advantage', 'Printer BSBBHQJ', 'Deskjet Ink', 'Advantage', 'BSBBHQJ', 'Deskjet', 'Ink', 'Printer', 'WiFi']"
122,Spencer_KemmervNZNL,@kemmervnznl,2023-05-15T23:20:08.000Z,"HP 685 Ink Cartridge - Black - Tinta Printer (CZ121AA) OMXVZLK

https://invl.io/clg3x8g?nEQwvggNXc…",0.0,0.0,0.0,hp 685 ink cartridg black tinta printer cz121aa omxvzlk http invl io clg3x8g neqwvggnxc,Neutral,"['Ink Cartridge', 'Tinta Printer', 'Black', 'OMXVZLK', 'Ink', 'Cartridge', 'Tinta', 'Printer']"
123,Gunnar.BauchIhK,@bauchihk,2023-05-15T21:39:10.000Z,"einkshop  For HP 789 Print Head For HP789 Printhead CH612A CH613A CH614A DesignJet L25500 Printer VSJJC3Y

https://s.click.aliexpress.com/e/_DdQyjHL?wOdZaCw…",0.0,0.0,0.0,einkshop hp 789 print head hp789 printhead ch612a ch613a ch614a designjet l25500 printer vsjjc3i http click aliexpress com e _ddqyjhl wodzacw,Neutral,"['Print Head', 'Printhead', 'Printer', 'DesignJet', 'Print', 'Head', 'einkshop']"
124,Frank.Bergstrom93vtyj,@bergstrom93vtyj,2023-05-15T21:34:15.000Z,"W1B44A Maintenance Tank Chip For HP PageWide Managed Color MFP 750dw 755dn 774dn 779dn 772dw 785f P77950dns Printers OGAJLOM

https://s.click.aliexpress.com/e/_DkZkbkv?2QrCDBH8g…",0.0,0.0,0.0,w1b44a mainten tank chip hp pagewid manag color mfp 750dw 755dn 774dn 779dn 772dw 785f p77950dn printer ogajlom http click aliexpress com e _dkzkbkv 2qrcdbh8g,Neutral,"['Maintenance Tank Chip', 'Managed Color MFP', 'PageWide Managed Color', 'Printers OGAJLOM', 'Maintenance Tank', 'Color MFP', 'Tank Chip', 'Managed Color', 'PageWide Managed', 'Maintenance', 'MFP', 'Printers', 'OGAJLOM', 'Tank', 'Chip', 'Managed', 'Color', 'PageWide']"
125,"Alex Feinberg, Calorie Ignorer",@alexfeinberg1,2023-05-15T21:31:04.000Z,"I’m on the phone with HP support trying to figure out why my printer isn’t working

They’re trying to charge me $20 for help

Turns out if you just yell at them very loudly you don’t have to pay the $20",18.0,4.0,69.0,phone hp support tri figur printer work tri charg 20 help turn yell loudli pay 20,Appreciation,"['working They ’re', 'n’t working', 'printer is n’t', 'Turns', 'n’t', 'phone', 'support', 'figure', 'printer', 'working', '’re', 'charge', 'yell', 'loudly', 'pay']"
126,Printing and Graphic Arts,@PrintingandGra1,2023-05-15T21:06:07.000Z,Set of 4 HP DESIGNJET Z3200 & Z3100 44 and 24 Inch Printers PLEASE READ! eBay https://ebay.com/itm/204338297657?mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338752399&customid=&toolid=10001&mkevt=1…,0.0,0.0,0.0,set 4 hp designjet z3200 z3100 44 24 inch printer pleas read ebay http ebay com itm 204338297657 mkcid 1 mkrid 711 53200 19255 0 siteid 0 campid 5338752399 customid toolid 10001 mkevt 1,Appreciation,"['Inch Printers', 'Printers PLEASE READ', 'DESIGNJET', 'Inch', 'READ', 'Printers', 'eBay', 'Set']"
127,HP inkjet Printer ™,@Sean3733,2023-05-15T20:51:44.000Z,"Replying to 
@barfandseafood1
 @BIGyikez430
 and 3 others",0.0,0.0,1.0,repli barfandseafood1 bigyikez430 3 other,Neutral,['Replying']
128,Jordane.Dietrich15DMM,@dietrich15dmm,2023-05-15T20:51:31.000Z,"Icehtank Compatible 140 141 ink Cartridge For HP 140xl 140 141 141xl Photosmart C4583 C4283 C4483 hp c5283 D5363 D4263 Printer PA2WVXA

https://s.click.aliexpress.com/e/_DEYyjZb?FOCeopntV3…",0.0,0.0,0.0,icehtank compat 140 141 ink cartridg hp 140xl 140 141 141xl photosmart c4583 c4283 c4483 hp c5283 d5363 d4263 printer pa2wvxa http click aliexpress com e _deyyjzb foceopntv3,Neutral,"['Icehtank Compatible', 'ink Cartridge', 'Photosmart', 'Printer', 'Compatible', 'Cartridge', 'Icehtank', 'ink']"
129,E.O. XXI,@EOxfordXXI,2023-05-15T20:45:34.000Z,"A PSA from an unfortunately, exasperatedly new HP unlimited-ink subscriber

If you don’t yet own an HP printer.. There’s still time..
 save yourselves, now. Any minute, a neighbor, someone driving by in an RV, might activate a new HP printer.
Do NOT let this happen… here’s why..",1.0,0.0,0.0,psa unfortun exasperatedli new hp unlimit ink subscrib yet hp printer still time save minut neighbor someon drive rv might activ new hp printer let happen,Appreciation,"['unlimited-ink subscriber', 'PSA', 'exasperatedly', 'printer.', 'unlimited-ink', 'subscriber', 'n’t', 'time.', 'save', 'minute', 'neighbor', 'printer', 'happen', 'why.', 'driving', 'activate']"
130,ColoradoIndependent,@ColoradoIndepe1,2023-05-15T20:45:00.000Z,"HP will disable your printer if you try to use ink cartridges from cheaper rivals

Don’t buy ⁦
@HP
⁩ and if you have one, dump it now. 

#boycottHP",0.0,0.0,0.0,hp disabl printer tri use ink cartridg cheaper rival buy hp one dump boycotthp,Complaint,"['n’t buy', 'disable your printer', 'ink cartridges', 'cartridges from cheaper', 'cheaper rivals', 'rivals Do n’t', 'buy', 'dump', 'boycottHP', 'disable', 'printer', 'ink', 'cartridges', 'cheaper', 'rivals', 'n’t']"
131,DealsFinders.blog,@deals_finders,2023-05-15T20:32:36.000Z,"Up to 10 Months of Free Printer Ink With HP Instant Ink

To ensure that you never run out of ink, HP Instant Ink delivers cartridges right to your door when you need them. In add

https://dealsfinders.blog/15/up-to-10-months-of-free-printer-ink-with-hp-instant-ink/…

#Freebies #HP",0.0,0.0,0.0,10 month free printer ink hp instant ink ensur never run ink hp instant ink deliv cartridg right door need add http dealsfind blog 15 10 month free printer ink hp instant ink freebi hp,Appreciation,"['Free Printer Ink', 'Instant Ink delivers', 'Instant Ink', 'Ink delivers cartridges', 'Months of Free', 'Free Printer', 'Printer Ink', 'Ink delivers', 'Ink', 'Instant', 'delivers cartridges', 'Months', 'Ink To ensure', 'Free', 'Printer', 'Freebies', 'ensure', 'run', 'delivers', 'cartridges']"
132,Addingham IT,@AddinghamIT,2023-05-15T19:04:30.000Z,"Hi 
@hp
 @HPSupport
 my customer with 9022e printer reports blue screen with 83C0000B printer is dead.  Looks like we're not alone and your firmware auto update may be bricking printers.  Please advise on how we get a fix",1.0,0.0,0.0,hi hp hpsupport custom 9022e printer report blue screen 83c0000b printer dead look like alon firmwar auto updat may brick printer pleas advis get fix,Appreciation,"['reports blue screen', 'printer reports blue', 'HPSupport my customer', 'reports blue', 'blue screen', 'printer reports', 'HPSupport', 'dead', 'printer is dead', 'customer', 'reports', 'blue', 'screen', 'printer', 'firmware auto update', 'bricking printers', 'firmware auto', 'auto update', 'printers', 'fix']"
133,HP Support,@HPSupport,2023-05-15T18:49:29.000Z,"Replying to 
@whatareopinions",0.0,1.0,0.0,repli whatareopinion,Neutral,"['whatareopinions', 'Replying']"
134,No Opinion Haver,@whatareopinions,2023-05-15T18:45:54.000Z,Your ink cartridge model requires having color ink when I only want to print in black and white. Your printers require proprietary cartridges and reject reused cartridges. It's a scam. I'm buying a new printer instead of buying another cartridge from HP.,1.0,0.0,2.0,ink cartridg model requir color ink want print black white printer requir proprietari cartridg reject reus cartridg scam buy new printer instead buy anoth cartridg hp,Complaint,"['black and white', 'ink cartridge model', 'print in black', 'color ink', 'cartridge model requires', 'model requires', 'ink', 'cartridge model', 'ink cartridge', 'white', 'requires having color', 'require proprietary cartridges', 'model', 'color', 'print', 'black', 'printers require proprietary', 'require proprietary', 'cartridge', 'cartridges']"
135,Patricia Palmer,@burmese_larry,2023-05-15T18:44:46.000Z,"I am NEVER going to buy a #HPUK printer  again! Recently updated my old HP printer but HP ENVY 6000 is unduly complicated & support is minimal, ultra difficult to access and then give wrong info. It used to be so much better so I'll definitely switch to another brand next time",2.0,0.0,0.0,never go buy hpuk printer recent updat old hp printer hp envi 6000 unduli complic support minim ultra difficult access give wrong info use much better definit switch anoth brand next time,Appreciation,"['HPUK printer', 'HPUK', 'give wrong info', 'support is minimal', 'Recently updated', 'unduly complicated', 'ultra difficult', 'wrong info', 'printer', 'buy', 'ENVY', 'difficult to access', 'give wrong', 'brand next time', 'Recently', 'complicated', 'support', 'minimal', 'ultra', 'info']"
136,No Opinion Haver,@whatareopinions,2023-05-15T18:36:36.000Z,"I am spending extra money and making an uneconomical decision to spite your printer cartridge model 
@HP
 @HPSupport",2.0,0.0,2.0,spend extra money make uneconom decis spite printer cartridg model hp hpsupport,Complaint,"['printer cartridge model', 'spending extra money', 'HPSupport', 'cartridge model', 'spending extra', 'extra money', 'money and making', 'making an uneconomical', 'uneconomical decision', 'decision to spite', 'spite your printer', 'printer cartridge', 'model', 'spending', 'extra', 'money', 'making', 'uneconomical', 'decision', 'spite']"
137,Tevin64Plmw,@Tevin64P,2023-05-15T18:28:46.000Z,"HUHIKAB 123XL Remanufactured Ink Cartridge For HP 123 XL ENVY 4513 4520 4521 4522 Officejet 3830 4560 All-in-One Printer WHIGMUM

https://s.click.aliexpress.com/e/_DEdqTGh?4kjCHK…",0.0,0.0,0.0,huhikab 123xl remanufactur ink cartridg hp 123 xl envi 4513 4520 4521 4522 officejet 3830 4560 one printer whigmum http click aliexpress com e _dedqtgh 4kjchk,Complaint,"['Remanufactured Ink Cartridge', 'Printer WHIGMUM', 'Remanufactured Ink', 'Ink Cartridge', 'HUHIKAB', 'Officejet', 'Remanufactured', 'ENVY', 'Printer', 'WHIGMUM', 'Ink', 'Cartridge']"
138,Ben Frierson,@FriersonBen,2023-05-15T18:21:24.000Z,"Would you like to save up to 50% on your printer paper costs? You can with 
@HP
's fast two-sided printing. Reply now to schedule an appointment with one of our 
@HP
 experts and see how much you can save.",0.0,0.0,0.0,would like save 50 printer paper cost hp fast two side print repli schedul appoint one hp expert see much save,Appreciation,"['printer paper costs', 'paper costs', 'printer paper', 'fast two-sided printing', 'costs', 'two-sided printing', 'printer', 'paper', 'save', 'fast two-sided', 'printing', 'Reply', 'schedule an appointment', 'fast', 'two-sided', 'schedule', 'appointment', 'experts']"
139,Virtual Office Solutions - A Microsoft Gold Ptnr,@Vos365,2023-05-15T18:19:20.000Z,"Managing printers for a distributed #hybrid workforce is like herding cats! Watch this video showing how FutureSmart lets you remotely manage 
@HP
 devices with the latest features and security capabilities.",0.0,0.0,0.0,manag printer distribut hybrid workforc like herd cat watch video show futuresmart let remot manag hp devic latest featur secur capabl,Appreciation,"['Managing printers', 'hybrid workforce', 'herding cats', 'Managing', 'distributed', 'hybrid', 'cats', 'printers', 'workforce', 'herding', 'Watch this video', 'remotely manage', 'security capabilities', 'Watch', 'manage', 'capabilities', 'video', 'showing', 'FutureSmart', 'remotely']"
140,Dave Walsh,@daithiodave,2023-05-15T17:59:25.000Z,"Replying to 
@rtenews",0.0,0.0,3.0,repli rtenew,Neutral,"['rtenews', 'Replying']"
141,Fat Kid Deals,@FatKidDeals,2023-05-15T17:52:02.000Z,"HP Wireless Color All-in-One Printer with 6 Months Free Ink just $99.99, reg $159.99!

https://fkd.sale/?l=https://amzn.to/3O6Ij1u…",0.0,2.0,11.0,hp wireless color one printer 6 month free ink 99 99 reg 159 99 http fkd sale l http amzn 3o6ij1u,Appreciation,"['Months Free Ink', 'Wireless Color', 'Months Free', 'Free Ink', 'reg', 'Color', 'Printer', 'Months', 'Wireless', 'Free', 'Ink']"
142,Renji,@Renji2014,2023-05-15T17:48:43.000Z,"Replying to 
@HP",0.0,0.0,2.0,repli hp,Neutral,['Replying']
143,Cory Doctorow @pluralistic@mamot.fr Red Team Blues,Cory Doctorow @pluralistic@mamot.fr Red Team Blues,2023-05-15T17:16:07.000Z,"Hey look at this

* Behold! My next book, ""The Lost Cause,"" (11/23) https://twitter.com/torbooks/status/1658125096874131458…

* #HP disables customers’ printers if they use rivals ink  https://telegraph.co.uk/money/consumer-affairs/hp-printers-computers-ink-cartridges-rivals/… (h/t 
@Slashdot
)

* Can a #WritersStrike Save Hollywood from #Monopoly? https://mattstoller.substack.com/p/can-a-writers-strike-save-hollywood…

4/",1.0,1.0,2.0,hey look behold next book lost caus 11 23 http twitter com torbook statu 1658125096874131458 hp disabl custom printer use rival ink http telegraph co uk money consum affair hp printer comput ink cartridg rival h slashdot writersstrik save hollywood monopoli http mattstol substack com p writer strike save hollywood 4,Appreciation,"['Behold', 'Slashdot', 'Monopoly', 'WritersStrike Save Hollywood', 'Save Hollywood', 'Hey', 'WritersStrike Save', 'Lost', 'Save', 'Hollywood', 'book', 'ink', 'WritersStrike', 'rivals ink', 'disables', 'customers’', 'printers', 'rivals', 'disables customers’', 'customers’ printers']"
144,L4°,@haha_no_inori,2023-05-15T17:14:10.000Z,"Asli males bener pake printer hp yg sekarang, hp smart appnya harus konek ke internet mulu, mau scan aja harus logan login halah",0.0,1.0,0.0,asli male bener pake printer hp yg sekarang hp smart appnya haru konek ke internet mulu mau scan aja haru logan login halah,Appreciation,"['Asli males bener', 'mau scan aja', 'logan login halah', 'males bener pake', 'bener pake printer', 'smart appnya harus', 'scan aja harus', 'appnya harus konek', 'aja harus logan', 'harus logan login', 'Asli males', 'internet mulu', 'mau scan', 'login halah', 'males bener', 'bener pake', 'pake printer', 'smart appnya', 'konek ke internet', 'scan aja']"
145,Joe,@rockytech,2023-05-15T17:11:20.000Z,"Replying to 
@questauthority
 and 
@HP",2.0,0.0,1.0,repli questauthor hp,Neutral,"['Replying', 'questauthority']"
146,Tech Support,@meat_popsiclez,2023-05-15T17:11:07.000Z,"Replying to 
@7thElementMusic
 and 
@BefishProd",0.0,0.0,2.0,repli 7thelementmus befishprod,Neutral,"['BefishProd', 'Replying']"
147,Hamilton Lincoln Law Institute,@HamLincLaw,2023-05-15T17:02:28.000Z,"Ten years ago today, 
@ccaf
 prevailed in In re HP Inkjet Printer Litig. (9th Cir.), an important decision holding that the Class Action Fairness Act means what it says about coupon settlements. 

https://scholar.google.com/scholar_case?case=14871322373370072952…",0.0,0.0,0.0,ten year ago today ccaf prevail hp inkjet printer litig 9th cir import decis hold class action fair act mean say coupon settlement http scholar googl com scholar_cas case 14871322373370072952,Appreciation,"['Inkjet Printer Litig', 'Printer Litig', 'Ten years ago', 'years ago today', 'Inkjet Printer', 'Class Action Fairness', 'Action Fairness Act', 'Ten years', 'ago today', 'ccaf prevailed', 'years ago', 'Litig', 'Class Action', 'Action Fairness', 'Fairness Act', 'Inkjet', 'Printer', 'Cir.', 'Ten', 'today']"
148,LockesChopShop,@LockesChopShop,2023-05-15T16:58:07.000Z,"@HP
 your HP Smart app is garbage. 

Trying to install a printer is making me want to return the whole piece of crap.",2.0,0.0,0.0,hp hp smart app garbag tri instal printer make want return whole piec crap,Appreciation,"['Smart app', 'app is garbage', 'Smart', 'garbage', 'piece of crap', 'app', 'install a printer', 'printer is making', 'crap', 'install', 'printer', 'making', 'return', 'piece']"
149,Psyche's Cinema - short films,@Psyche_Cinema,2023-05-15T16:56:00.000Z,"Loss of trust is a terrible thing for a company.   I don't even trust changing my router now to try to connect.  Time for a new 
@HP
 printer.",0.0,0.0,0.0,loss trust terribl thing compani even trust chang router tri connect time new hp printer,Complaint,"['terrible thing', 'Loss of trust', 'Loss', 'company', 'trust', 'terrible', 'thing', 'trust changing', 'changing my router', 'connect', 'Time', 'printer', 'changing', 'router']"
150,Kirk Kelly,@KirkKelly,2023-05-15T16:30:15.000Z,"Does 
@HP
 really have to give me a hard time setting up a printer because it was on my dad's account? How many times do I have to say he passed away to the agent and he can't come to the phone. Unbelievable.",0.0,0.0,0.0,hp realli give hard time set printer dad account mani time say pass away agent come phone unbeliev,Appreciation,"['hard time setting', 'dad account', 'hard time', 'time setting', 'account', 'give', 'hard', 'setting', 'printer', 'dad', 'time', 'times', 'Unbelievable', 'phone', 'passed', 'agent']"
151,DEX Imaging,@deximaging,2023-05-15T16:26:05.000Z,"Looking for a new office #MFP? DEX has the best multifunction printers from HP, Kyocera, Canon, Konica and more, with guaranteed supplies and service. http://bit.ly/2k5LuYH #DoBusinessBetter",0.0,0.0,0.0,look new offic mfp dex best multifunct printer hp kyocera canon konica guarante suppli servic http bit ly 2k5luyh dobusinessbett,Appreciation,"['MFP', 'Kyocera', 'Canon', 'office', 'DEX', 'Konica', 'supplies and service', 'DoBusinessBetter', 'multifunction printers', 'guaranteed supplies', 'service', 'multifunction', 'printers', 'guaranteed', 'supplies']"
152,InnocentAbroad,@JJGass,2023-05-15T16:17:03.000Z,"Replying to 
@questauthority
 and 
@HP",0.0,0.0,2.0,repli questauthor hp,Neutral,"['Replying', 'questauthority']"
153,Bjorn Warloe,@bjornwarloe,2023-05-15T15:55:54.000Z,"Replying to 
@andersem
 and 
@Zefwagner",0.0,0.0,0.0,repli andersem zefwagn,Neutral,"['Zefwagner', 'Replying', 'andersem']"
154,The Happy Inconsistencies,@TheHappyIncons1,2023-05-15T15:49:32.000Z,Fair warning HP is up to its usual shenanigans. Avoid HP printers.,0.0,0.0,0.0,fair warn hp usual shenanigan avoid hp printer,Complaint,"['Fair warning', 'usual shenanigans', 'Avoid HP printers', 'Fair', 'shenanigans', 'warning', 'usual', 'Avoid', 'printers']"
