id,Comments,Key_phrases,Retweets,UserName,Text,ID,Likes,category,Timestamp,Handle,type
136,0,"Remanufactured Ink Cartridge,Printer WHIGMUM,Remanufactured Ink,Ink Cartridge,HUHIKAB,Officejet,Remanufactured,ENVY,Printer,WHIGMUM,Ink,Cartridge",0,"Tevin64Plmw","HUHIKAB 123XL Remanufactured Ink Cartridge For HP 123 XL ENVY 4513 4520 4521 4522 Officejet 3830 4560 All-in-One Printer WHIGMUM  https://s.click.aliexpress.com/e/_DEdqTGh?4kjCHK…",137,0,"Complaint","2023-05-15T18:28:46.000Z","@Tevin64P","labelled_tweets"
137,0,"printer paper costs,paper costs,printer paper,fast two-sided printing,costs,two-sided printing,printer,paper,save,fast two-sided,printing,Reply,schedule an appointment,fast,two-sided,schedule,appointment,experts",0,"Ben Frierson","Would you like to save up to 50% on your printer paper costs? You can with  @HP 's fast two-sided printing. Reply now to schedule an appointment with one of our  @HP  experts and see how much you can save.",138,0,"Appreciation","2023-05-15T18:21:24.000Z","@FriersonBen","labelled_tweets"
138,0,"Managing printers,hybrid workforce,herding cats,Managing,distributed,hybrid,cats,printers,workforce,herding,Watch this video,remotely manage,security capabilities,Watch,manage,capabilities,video,showing,FutureSmart,remotely",0,"Virtual Office Solutions - A Microsoft Gold Ptnr","Managing printers for a distributed #hybrid workforce is like herding cats! Watch this video showing how FutureSmart lets you remotely manage  @HP  devices with the latest features and security capabilities.",139,0,"Appreciation","2023-05-15T18:19:20.000Z","@Vos365","labelled_tweets"
139,0,"rtenews,Replying",3,"Dave Walsh","Replying to  @rtenews",140,0,"Neutral","2023-05-15T17:59:25.000Z","@daithiodave","labelled_tweets"
140,0,"Months Free Ink,Wireless Color,Months Free,Free Ink,reg,Color,Printer,Months,Wireless,Free,Ink",11,"Fat Kid Deals","HP Wireless Color All-in-One Printer with 6 Months Free Ink just $99.99, reg $159.99!  https://fkd.sale/?l=https://amzn.to/3O6Ij1u…",141,2,"Appreciation","2023-05-15T17:52:02.000Z","@FatKidDeals","labelled_tweets"
141,0,"Replying",2,"Renji","Replying to  @HP",142,0,"Neutral","2023-05-15T17:48:43.000Z","@Renji2014","labelled_tweets"
142,1,"Behold,Slashdot,Monopoly,WritersStrike Save Hollywood,Save Hollywood,Hey,WritersStrike Save,Lost,Save,Hollywood,book,ink,WritersStrike,rivals ink,disables,customers’,printers,rivals,disables customers’,customers’ printers",2,"Cory Doctorow @pluralistic@mamot.fr Red Team Blues","Hey look at this  * Behold! My next book, ""The Lost Cause,"" (11/23) https://twitter.com/torbooks/status/1658125096874131458…  * #HP disables customers’ printers if they use rivals ink  https://telegraph.co.uk/money/consumer-affairs/hp-printers-computers-ink-cartridges-rivals/… (h/t  @Slashdot )  * Can a #WritersStrike Save Hollywood from #Monopoly? https://mattstoller.substack.com/p/can-a-writers-strike-save-hollywood…  4/",143,1,"Appreciation","2023-05-15T17:16:07.000Z","Cory Doctorow @pluralistic@mamot.fr Red Team Blues","labelled_tweets"
143,0,"Asli males bener,mau scan aja,logan login halah,males bener pake,bener pake printer,smart appnya harus,scan aja harus,appnya harus konek,aja harus logan,harus logan login,Asli males,internet mulu,mau scan,login halah,males bener,bener pake,pake printer,smart appnya,konek ke internet,scan aja",0,"L4°","Asli males bener pake printer hp yg sekarang, hp smart appnya harus konek ke internet mulu, mau scan aja harus logan login halah",144,1,"Appreciation","2023-05-15T17:14:10.000Z","@haha_no_inori","labelled_tweets"
144,2,"Replying,questauthority",1,"Joe","Replying to  @questauthority  and  @HP",145,0,"Neutral","2023-05-15T17:11:20.000Z","@rockytech","labelled_tweets"
145,0,"BefishProd,Replying",2,"Tech Support","Replying to  @7thElementMusic  and  @BefishProd",146,0,"Neutral","2023-05-15T17:11:07.000Z","@meat_popsiclez","labelled_tweets"
146,0,"Inkjet Printer Litig,Printer Litig,Ten years ago,years ago today,Inkjet Printer,Class Action Fairness,Action Fairness Act,Ten years,ago today,ccaf prevailed,years ago,Litig,Class Action,Action Fairness,Fairness Act,Inkjet,Printer,Cir.,Ten,today",0,"Hamilton Lincoln Law Institute","Ten years ago today,  @ccaf  prevailed in In re HP Inkjet Printer Litig. (9th Cir.), an important decision holding that the Class Action Fairness Act means what it says about coupon settlements.   https://scholar.google.com/scholar_case?case=14871322373370072952…",147,0,"Appreciation","2023-05-15T17:02:28.000Z","@HamLincLaw","labelled_tweets"
147,2,"Smart app,app is garbage,Smart,garbage,piece of crap,app,install a printer,printer is making,crap,install,printer,making,return,piece",0,"LockesChopShop","@HP  your HP Smart app is garbage.   Trying to install a printer is making me want to return the whole piece of crap.",148,0,"Appreciation","2023-05-15T16:58:07.000Z","@LockesChopShop","labelled_tweets"
148,0,"terrible thing,Loss of trust,Loss,company,trust,terrible,thing,trust changing,changing my router,connect,Time,printer,changing,router",0,"Psyche's Cinema - short films","Loss of trust is a terrible thing for a company.   I don't even trust changing my router now to try to connect.  Time for a new  @HP  printer.",149,0,"Complaint","2023-05-15T16:56:00.000Z","@Psyche_Cinema","labelled_tweets"
149,0,"hard time setting,dad account,hard time,time setting,account,give,hard,setting,printer,dad,time,times,Unbelievable,phone,passed,agent",0,"Kirk Kelly","Does  @HP  really have to give me a hard time setting up a printer because it was on my dad's account? How many times do I have to say he passed away to the agent and he can't come to the phone. Unbelievable.",150,0,"Appreciation","2023-05-15T16:30:15.000Z","@KirkKelly","labelled_tweets"
150,0,"MFP,Kyocera,Canon,office,DEX,Konica,supplies and service,DoBusinessBetter,multifunction printers,guaranteed supplies,service,multifunction,printers,guaranteed,supplies",0,"DEX Imaging","Looking for a new office #MFP? DEX has the best multifunction printers from HP, Kyocera, Canon, Konica and more, with guaranteed supplies and service. http://bit.ly/2k5LuYH #DoBusinessBetter",151,0,"Appreciation","2023-05-15T16:26:05.000Z","@deximaging","labelled_tweets"
151,0,"Replying,questauthority",2,"InnocentAbroad","Replying to  @questauthority  and  @HP",152,0,"Neutral","2023-05-15T16:17:03.000Z","@JJGass","labelled_tweets"
152,0,"Zefwagner,Replying,andersem",0,"Bjorn Warloe","Replying to  @andersem  and  @Zefwagner",153,0,"Neutral","2023-05-15T15:55:54.000Z","@bjornwarloe","labelled_tweets"
153,0,"Fair warning,usual shenanigans,Avoid HP printers,Fair,shenanigans,warning,usual,Avoid,printers",0,"The Happy Inconsistencies","Fair warning HP is up to its usual shenanigans. Avoid HP printers.",154,0,"Complaint","2023-05-15T15:49:32.000Z","@TheHappyIncons1","labelled_tweets"
154,0,"Printers with Blue,Blue Screen,Beware,Firmware Updates,Updates are Bricking,Bricking OfficeJet,Errors,Printing,Ink,Canon,Ricoh,Konica,Xerox,Lexmark,Closedloop,tonercartridges,Printers,Screen,Firmware,Updates",0,"TonerNews","Beware! HP Firmware Updates are Bricking OfficeJet 9020e Printers with Blue Screen 83C0000B Errors. https://tonernews.com/forums/topic/beware-hp-firmware-updates-are-bricking-officejet-9020e-printers-with-blue-screen-83c0000b-errors/… #toner #tonercartridges #tonercartridge #InkCartridges #Printing #Ink #Hp #Canon #Ricoh #Konica #Xerox #Lexmark #Closedloop #supplychain…",155,0,"Complaint","2023-05-15T15:42:27.000Z","@tonernews","labelled_tweets"
155,0,"Upcoming Printer Firmware,Printer Firmware Updates,Epson Warns Users,Warns Users,Users of Upcoming,Upcoming Printer,Printer Firmware,Firmware Updates,Ink Cartridges,Epson Warns,Cartridges,Ink,Warns,Users,Upcoming,Printer,Firmware,Updates,Printing,Canon",0,"TonerNews","Epson Warns Users of Upcoming Printer Firmware Updates for New SC-P9000-P8000-P7000-P6000 Ink Cartridges. https://tonernews.com/forums/topic/epson-warns-users-of-upcoming-printer-firmware-updates-for-new-sc-p9000-p8000-p7000-p6000-ink-cartridges/… #toner #tonercartridges #tonercartridge #InkCartridges #Printing #Ink #Hp #Canon #Ricoh #Konica #Xerox #Lexmark #Closedloop #supplychain…",156,0,"Complaint","2023-05-15T15:40:44.000Z","@tonernews","labelled_tweets"
156,0,"Ransomware Gang,Gang Using Printer,Printer Vulnerability,MPS to Attack,Attack Schools,Vulnerability in PaperCut,PaperCut MPS,FBI,Ransomware,Gang,Printer,Vulnerability,MPS,Attack,Schools,Printing,Ink,Canon,Ricoh,Konica",0,"TonerNews","FBI: Ransomware Gang Using Printer Vulnerability in PaperCut MPS to Attack Schools Across the U.S.. (Bl00dy) https://tonernews.com/forums/topic/ransomware-gang-using-printer-vulnerability-in-papercut-mps-to-attack-schools-across-the-u-s-bl00dy/… #toner #tonercartridges #tonercartridge #InkCartridges #Printing #Ink #Hp #Canon #Ricoh #Konica #Xerox #Lexmark #Closedloop #supplychain…",157,1,"Complaint","2023-05-15T15:38:56.000Z","@tonernews","labelled_tweets"
157,3,"printers have proven,printers,proven,longer,leave any profanity,shitty company,bad software,website,leave,profanity,review,platform,shitty,company,bad,software,deal",0,"cquoica","@HP  you're m4001 printers have proven to me that we can no longer use HP. Since i couldn't leave any profanity in my review on your website, I'll use this platform to tell you how much of a shitty company you are. Sure you used to have bad software but i could deal with that with",158,0,"Complaint","2023-05-15T14:33:11.000Z","@cquoica","labelled_tweets"
158,0,"Tienes alguna duda,alguna duda referente,Tienes alguna,alguna duda,duda referente,Tienes,inquietud sobre impresoras,ofrecer una respuesta,Consulta cualquier,Canon,Epson,Samsung,podemos ofrecer una,inquietud sobre,esta publicación,seguro que podemos,una respuesta,alguna,duda,referente",3,"Soluciones y Servicios Inkrez C.A.","¿Tienes alguna duda referente a tu impresora?  Consulta cualquier #inquietud sobre impresoras en esta publicación, (o escribe al DM) seguro que podemos ofrecer una respuesta   #HP #Canon #Epson #Samsung #printer #impresora",159,0,"Neutral","2023-05-15T14:30:20.000Z","@_inkrez","labelled_tweets"
159,2,"Replying,questauthority",1,"thesharpestsphere","Replying to  @questauthority  and  @HP",160,0,"Neutral","2023-05-15T14:22:11.000Z","@thesharpestsph1","labelled_tweets"
160,0,"Replying",1,"Brandon Baker","Replying to  @Mayhem4Markets",161,0,"Neutral","2023-05-15T14:14:36.000Z","@_RYB_J","labelled_tweets"
161,0,"undefeatedmatt,Replying,FlorenceOfLabia",7,"Miss Melly","Replying to  @FlorenceOfLabia  and  @undefeatedmatt",162,0,"Neutral","2023-05-15T14:08:01.000Z","@MelAndTheWhale","labelled_tweets"
162,0,"LaserJet Pro,versatile device,multi-function printer,printer that combines,faxing capabilities,compact and versatile,scanning,copying,Pro,combines printing,device,laser printing technology,printing,sharp text,LaserJet,multi-function,printer,combines,faxing,capabilities",1,"Almuri Technologies","The HP LaserJet Pro M283fdw is a multi-function printer that combines printing, scanning, copying, and faxing capabilities in one compact and versatile device. It uses laser printing technology to deliver high-quality prints with sharp text    0717000808",163,0,"Neutral","2023-05-15T14:06:38.000Z","@almuritech","labelled_tweets"
163,0,"refillable Smart Tank,Smart Tank,generation of refillable,refillable Smart,Tank,printers,Smart,ready,generation,refillable,Download this video,video highlighting,machine with super,cost per page,Download,super low cost,eco-friendly,machine,page,super low",0,"Andrew Brauda","Get ready for the next generation of refillable Smart Tank #printers! Download this video highlighting the  @HP  Smart Tank 7600, the eco-friendly all-in-one machine with super low cost per page.",164,0,"Appreciation","2023-05-15T14:04:15.000Z","@ambrauda","labelled_tweets"
164,1,"awormus,Replying",0,"HP Support","Replying to  @awormus",165,0,"Neutral","2023-05-15T14:00:18.000Z","@HPSupport","labelled_tweets"
165,0,"Remanufactued Ink Cartridge,Remanufactued Ink,Ink Cartridge,Remanufactued,Officejet,Printer,Ink,Cartridge",0,"Mollie.Toy85AWJT","4Pcs Remanufactued Ink Cartridge for HP920 920XL for HP Officejet 6000 (CB051A) 6500 All-in-one 6500A Plus Printer 1C5QFQN  https://s.click.aliexpress.com/e/_DBujjw5?Cy0GT0V…",166,0,"Neutral","2023-05-15T13:50:48.000Z","@toy85awjt","labelled_tweets"
166,0,"Brother laser printer,disabling printers,Android and iPhone,Mac,bought a Brother,Brother laser,flawlessly across Linux,disabling,Linux,Android,Brother,years ago,laser printer,ago,happier,Ink is cheap,printers,printer,Device works,Device",0,"Nick Maludy","Saw some news about HP disabling printers... I bought a Brother laser printer a few years ago, could not be happier. Device works flawlessly across Linux, Mac, Android and iPhone. Ink is cheap.",167,0,"Complaint","2023-05-15T13:38:41.000Z","@NickMaludy","labelled_tweets"
167,1,"country road trip,road trip,printer being bricked,card I cancelled,print out insurance,insurance papers,country road,trip,bricked,cancelled,delayed,print,insurance,papers,daughter,undertake,country,road,due,printer",0,"aaron.smartx","Also I have to print out insurance papers for my daughter who is about to undertake an across the country road trip, but due to my printer being bricked (the subscription was on a card I cancelled) she's being delayed :(",168,0,"Complaint","2023-05-15T13:30:18.000Z","@awormus","labelled_tweets"
168,0,"Medical Device Production,medical device industry,Printer Join,Medical Device,Device Production,device industry,Future of Medical,Printer is revolutionizing,Printer,informative webinar,revolutionizing the medical,Medical,Device,Production,Exploring,Tuesday,Future,Join,week,industry",2,"Hawk Ridge Systems","Next week - The Future of Medical Device Production: Exploring HP's 5420W Printer  Join us on Tuesday, May 23, for an informative webinar on how the new HP 5420W Printer is revolutionizing the medical device industry.   Register now >> https://bit.ly/42ntlrI",169,1,"Appreciation","2023-05-15T13:00:01.000Z","@Hawk_Ridge_Sys","labelled_tweets"
169,0,"disables customers’ printers,cheaper rivals,disables customers’,customers’ printers,ink cartridges,cartridges from cheaper,rivals,disables,customers’,printers,ink,cartridges,cheaper",2,"Paul Sommerville","HP disables customers’ printers if they use ink cartridges from cheaper rivals",170,0,"Neutral","2023-05-15T12:53:12.000Z","@PaulSommerville","labelled_tweets"
170,0,"Replying",0,"Dan Latta","Replying to  @Mayhem4Markets",171,0,"Neutral","2023-05-15T12:46:22.000Z","@danlatta","labelled_tweets"
171,0,"Cheaper Ink Cartridges,Updates Firmware,Blocks Its Printers,Cartridges from Rivals,Cheaper Ink,Ink Cartridges,Firmware,Blocks,Rivals,Updates,Printers,Cheaper,Ink,Cartridges",0,"Gabriella Nelms","HP Updates Firmware, Blocks Its Printers From Using Cheaper Ink Cartridges from Rivals",172,0,"Complaint","2023-05-15T12:30:46.000Z","@GabriellaNelms","labelled_tweets"
172,0,"Canon,Epson,Samsung,FelizLunes,FelizLunesATodos,BuenosDias,BuenosDiasATodos,printer,impresora,humor En muchos,muchos casos,los equipos,culpa de los,humor,casos,equipos,muchos,culpa,los",3,"Soluciones y Servicios Inkrez C.A.","#FelizLunes #FelizLunesATodos #BuenosDias #BuenosDiasATodos #humor   En muchos casos, no es culpa de los equipos  #HP #Canon #Epson #Samsung #printer #impresora",173,1,"Complaint","2023-05-15T12:30:01.000Z","@_inkrez","labelled_tweets"
173,0,"Replying",0,"Jason","Replying to  @Mayhem4Markets",174,0,"Neutral","2023-05-15T12:27:31.000Z","@80jillion","labelled_tweets"
174,1,"Wireless Color Printer,Wireless Color,Color Printer,Laserjet,Wireless,Printer,Color",2,"Giloshop","HP Laserjet 150NW Wireless Color Printer  ¢ 3,085.00",175,1,"Neutral","2023-05-15T12:17:53.000Z","@giloshop","labelled_tweets"
175,0,"Cheaper Cartridges,Faces Backlash,Backlash Over Disabling,Disabling Printers,Printers Using Cheaper,Cartridges,Faces,Backlash,Disabling,Printers,Cheaper",0,"Ubergizmo","HP Faces Backlash Over Disabling Printers Using Cheaper Cartridges https://ubergizmo.com/2023/05/hp-faces-backlash-disabling-printers/?taid=64622285590a7900015240f8&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter…",176,0,"Complaint","2023-05-15T12:16:05.000Z","@ubergizmo","labelled_tweets"
176,1,"lvinaya,dolya,Replying",2,"Kit Dragon θΔ","Replying to  @lvinaya_dolya_",177,0,"Neutral","2023-05-15T12:14:57.000Z","@kitsdragonsoul","labelled_tweets"
177,0,"HPIndia,Replying",0,"HP India","Replying to  @s415h1n63  @HPIndia_MD  and 3 others",178,1,"Neutral","2023-05-15T12:14:19.000Z","@HPIndia","labelled_tweets"
178,0,"questauthority,Replying",4,"Past Me Developer","Replying to  @questauthority",179,0,"Neutral","2023-05-15T11:52:14.000Z","@DeveloperPast","labelled_tweets"
179,0,"Tri-color Ink Cartridge,Ink Cartridge Remanufactured,Cartridge Remanufactured replacement,Printer IDRJFLM,Tri-color Ink,Deskjet Envy,Ink Cartridge,Cartridge Remanufactured,Black,Plavetink,Remanufactured replacement,Tri-color,Envy,Printer,IDRJFLM,Ink,Cartridge,Remanufactured,Deskjet,replacement",0,"Gennaro97oxV","Plavetink 304XL Black/Tri-color Ink Cartridge Remanufactured replacement For HP304 Hp 304 XL Deskjet Envy 3752 3755 3758 Printer IDRJFLM  https://s.click.aliexpress.com/e/_DClvcRL?GNIWgyHJUm…",180,0,"Complaint","2023-05-15T11:14:12.000Z","@gennaro97ox","labelled_tweets"
180,0,"disables customers’ printers,cheaper rivals,disables customers’,customers’ printers,ink cartridges,cartridges from cheaper,rivals,disables,customers’,printers,ink,cartridges,cheaper",0,"Rob","HP disables customers’ printers if they use ink cartridges from cheaper rivals",181,0,"Neutral","2023-05-15T11:04:15.000Z","@RobYEG","labelled_tweets"
181,0,"Disables Some Printers,Non-HP Cartridges,Printers Using Non-HP,Cartridges,Disables,Printers,Non-HP",0,"Sites Pro","They say: "" HP Disables Some Printers Using Non-HP Cartridges. """,182,0,"Neutral","2023-05-15T11:03:29.000Z","@sitespromoter","labelled_tweets"
182,0,"Printer UUEFBLA,Laserjet Pro,Printer Memory,Color,Printer,Pro,UUEFBLA,Memory,Laserjet",0,"Korbin_BergstromdRD","256MB Printer Memory for HP Laserjet Pro 300 Color M375nw Printer UUEFBLA",183,0,"Neutral","2023-05-15T10:54:07.000Z","@KBergstromdrd","labelled_tweets"
183,0,"Navy Blue Nylon,Anti Static Waterproof,Perfect Dust Cover,Blue Nylon Cover,Wireless Printer,Navy Blue,Anti Static,Perfect Dust,Blue Nylon,Static Waterproof,OfficeJet Pro,Dust Cover,Nylon Cover,Navy,Pro,Wireless,Printer,Anti,Cover,Perfect",0,"Paul40kupS","The Perfect Dust Cover, Navy Blue Nylon Cover for HP OfficeJet Pro 9015 All-in-One Wireless Printer, Anti Static Waterproof C J7FL1ED",184,0,"Appreciation","2023-05-15T10:54:00.000Z","@paul40kup","labelled_tweets"
184,0,"Months Free Ink,Price Drop,Wireless Color,Months Free,Free Ink,White,Price,Drop,Wireless,Color,Printer,Months,Free,Ink,OfficeJet",0,"Glitch & Deals World","38% Price Drop – $99.99 HP OfficeJet 8015e Wireless Color All-in-One Printer with 6 Months Free Ink with HP+, White!!  https://dealsworld.site/38-price-drop-99-99-hp-officejet-8015e-wireless-color-all-in-one-printer-with-6-months-free-ink-with-hp-white/…",185,0,"Appreciation","2023-05-15T10:49:04.000Z","@DealandSale","labelled_tweets"
185,0,"Large Format Latex,Format Latex,Large Format,Printer,Poland,Sale,Latex,Large,Format",0,"DigitalPrintMarket","For Sale: HP Large Format Latex 800W Printer (Poland) - http://digitalprintmarket.com/ad/17225/HP-Large-Format-Latex-800W-Printer…",186,0,"Neutral","2023-05-15T10:41:07.000Z","@DigiPrintMarket","labelled_tweets"
186,0,"CNCOB USB Printer,Label Printer DAC,Printer DAC USB,DAC USB Printer,Cable USB Type,Printer Cable USB,USB Printer Cable,ZJiang Label Printer,USB Printer,CNCOB USB,Canon Epson,Label Printer,Printer DAC,USB Type,DAC USB,Printer Cable,Cable USB,Male USB,Epson HP ZJiang,ZJiang Label",0,"Diego_Hammes91OTE","CNCOB USB Printer Cable USB Type B Male to A Male USB 2.0 Cable for Canon Epson HP ZJiang Label Printer DAC USB Printer CXUL2EL  https://s.click.aliexpress.com/e/_Dkor6Ev?vPQght…",187,0,"Neutral","2023-05-15T10:28:26.000Z","@hammes91ote","labelled_tweets"
187,0,"Replying,questauthority",1,"Business J. Horse","Replying to  @questauthority  and  @HP",188,0,"Neutral","2023-05-15T10:22:05.000Z","@Biz_Horse","labelled_tweets"
188,0,"Large Format,Format UV Printer,Netherlands,Sale,Large,Printer,Scitex,Format",0,"DigitalPrintMarket","For Sale: HP Scitex FB 550 Large Format UV Printer (Netherlands) - http://digitalprintmarket.com/ad/17223/HP-Scitex-FB-550-Large-Format-UV-Printer…",189,0,"Neutral","2023-05-15T10:19:00.000Z","@DigiPrintMarket","labelled_tweets"
189,0,"Ink Cartridge replacement,IBOQVZG Compatible,Ink Cartridge,Cartridge replacement,Color,PCS,printer,IBOQVZG,Ink,Compatible,Cartridge,replacement",0,"Carol57jGcAG","IBOQVZG Compatible For HP138 Color C9369H Ink Cartridge replacement for HP DJ 460 6840 5740 PCS 2570 2600 7800 8000 printer GJ9DCNU  https://s.click.aliexpress.com/e/_DEux9Z3?bzodtGll6P…",190,0,"Neutral","2023-05-15T08:33:57.000Z","@carol57j","labelled_tweets"
190,0,"USB WiFi SetUp,WiFi SetUp Windows,USB WiFi,SetUp Windows,USB,Windows,Printer Setup,WiFi SetUp,Printer,Computer,Drivers,Software,DeskJet,SetUp,WiFi",1,"benwokes014","https://youtu.be/PMvIgso2c6I HP DeskJet 4100, 4100e USB WiFi SetUp Windows 10 !!  | http://123.hp.com Printer Setup #Computer #Printer #Drivers #Software",191,0,"Neutral","2023-05-15T08:29:23.000Z","@benwokes014","labelled_tweets"
191,0,"Printer Error Code,Error Code,Printer Error,Clear HP Printer,Code,Clear,Error,Printer,Computer,Drivers,Software",1,"benwokes014","https://youtube.com/shorts/lXr4ohPMp10… How to Clear HP Printer Error Code E0,2,3,4,5....49....0x6100004a? #Computer #Printer #Drivers #Software",192,0,"Complaint","2023-05-15T08:26:41.000Z","@benwokes014","labelled_tweets"
192,0,"Smart App,Print,Computer,Drivers,Software,Printer,Copy,Scan,Deskjet,App,Smart",1,"benwokes014","https://youtu.be/1O24Xd-WjZ0 How To Copy, Print & Scan with HP Deskjet 2700e Printer Using HP Smart App #Computer #Printer #Drivers #Software",193,0,"Appreciation","2023-05-15T08:23:30.000Z","@benwokes014","labelled_tweets"
193,0,"Anna Tims,Guardian has responded,responded to frustrated,frustrated consumers,angry that third-party,Tims,Guardian,third-party cartridges,Anna,printers,thirdparty,cartridges,responded,frustrated,consumers,angry,rejected,Read",0,"RT Media","Anna Tims from The Guardian has responded to frustrated consumers in the UK who are angry that third-party cartridges are being rejected by their HP printers.  Read more at https://rtmworld.com/news/public-media-accuse-hp-of-profiteering/… #hp #thirdparty #cartridges",194,0,"Complaint","2023-05-15T08:23:01.000Z","@Recycling_Times","labelled_tweets"
194,0,"Replying,questauthority",1,"Felgraf","Replying to  @questauthority  and  @HP",195,0,"Neutral","2023-05-15T08:22:07.000Z","@Felgraf_Physics","labelled_tweets"
195,0,"LaserJet Pro,Printer,Computer,Drivers,Software,shorts,hpprinter,Pro,LaserJet",1,"benwokes014","https://youtube.com/shorts/QdutzeKmq0M… HP LaserJet Pro M304-M305, M404-M405 Printer #shorts #hpprinter #Computer #Printer #Drivers #Software",196,0,"Neutral","2023-05-15T08:21:54.000Z","@benwokes014","labelled_tweets"
196,0,"Universal Refill Ink,Cartridge Inkjet Kodak,Refill Ink Kit,Inkjet Kodak Printer,Kodak Printer Ink,Universal Refill,Cartridge Inkjet,Inkjet Kodak,Refill Ink,Ink Kit,Epson Canon,Kodak Printer,Printer Ink,Canon HP Cartridge,Pcs,Universal,Ink,Canon,Printer,Ink For Canon",0,"Robb.Cummerata57EcX","2-5 Pcs 100ML Universal Refill Ink Kit For HP Epson Canon HP Cartridge Inkjet Kodak Printer Ink For Canon 545 546 245 Printer CSWU52H  https://s.click.aliexpress.com/e/_Dl0gkvJ?SGvMYEDoo…",197,0,"Neutral","2023-05-15T08:05:56.000Z","@cummerata57ecx","labelled_tweets"
197,0,"cheaper rivals,disable your printer,ink cartridges,cartridges from cheaper,rivals,disable,printer,ink,cartridges,cheaper",0,"Shehzad Younis شہزاد یونس","HP will disable your printer if you try to use ink cartridges from cheaper rivals https://l.smartnews.com/p-ngpKQ/S61Zh8",198,0,"Neutral","2023-05-15T08:03:13.000Z","@shehzadyounis","labelled_tweets"
198,0,"Wi-Fi Network Windows,Network Windows,Wi-Fi Network,Windows,Connect,Network,Printer,Computer,Drivers,Software,Printer to Wi-Fi,Wi-Fi",1,"benwokes014","https://youtube.com/watch?v=CWNJQx9n9nE&list=PLojbM_i4jiEz4KD4mFrc-DSD6q_ppivmL&index=16&pp=gAQBiAQB… http://123.hp.com - How to Connect an HP Printer to Wi-Fi Network Windows 10, 11? #Computer #Printer #Drivers #Software",199,0,"Neutral","2023-05-15T08:02:35.000Z","@benwokes014","labelled_tweets"
199,0,"Copier Colour Scanne,Airprint Copier Colour,Wi-Fi Airprint Copier,Colour Scanne,Airprint Copier,Copier Colour,Multifunction Printer,Wi-Fi Airprint,Multifunction,Scanne,Airprint,Copier,Colour,DeskJet,Wi-Fi,Printer,Printers,Versatile work,gloves,SaverDeal",0,"Warehouse Offers","#HP DeskJet 2721e Multifunction Printer, Wi-Fi Airprint Copier Colour Scanne Versatile work gloves unique nitrile gloves for all... #Printers #SaverDeal  https://warehousediscounts.net/l/rqi",200,0,"Neutral","2023-05-15T08:02:03.000Z","@warehouseoffers","labelled_tweets"
200,0,"Remanufactured Ink Cartridge,DeskJet Ink Advantage,Replacement DeskJet Ink,Ink Advantage,Ink Cartridge,Remanufactured Ink,Replacement DeskJet,DeskJet Ink,Printer,Advantage,Ink,Cartridge,Replacement,Remanufactured,DeskJet",0,"Delta31iDFO","Remanufactured Ink Cartridge for HP 653 653XL HP653 XL Replacement  DeskJet Ink Advantage 6075 6475 Printer IJ0VH6U  https://s.click.aliexpress.com/e/_DCWm4i1?0cSRCmSjyP…",201,0,"Appreciation","2023-05-15T07:45:39.000Z","@delta31i","labelled_tweets"
201,0,"Replying",1,"Felix","Replying to  @Mayhem4Markets",202,0,"Neutral","2023-05-15T07:34:24.000Z","@FelixCompiles","labelled_tweets"
202,0,"iaincaradoc,Replying,questauthority",1,"Bridget Jankowski","Replying to  @iaincaradoc  @questauthority  and  @HP",203,0,"Neutral","2023-05-15T07:22:48.000Z","@BLJankowski","labelled_tweets"
203,2,"Replying",0,"सर्व जन हिताय","Replying to  @HP",204,0,"Neutral","2023-05-15T07:16:00.000Z","@KC132639","labelled_tweets"
204,0,"Replying,questauthority",3,"Bridget Jankowski","Replying to  @questauthority  and  @HP",205,0,"Neutral","2023-05-15T07:13:41.000Z","@BLJankowski","labelled_tweets"
205,1,"Davon hat doch,einer hier berichtet,hat doch letztens,doch letztens schon,letztens schon mal,schon mal einer,mal einer hier,disables customers’ printers,Davon hat,hier berichtet,cheaper rivals,hat doch,doch letztens,letztens schon,schon mal,mal einer,einer hier,disables customers’,customers’ printers,ink cartridges",1,"Ramón Goeden","Davon hat doch letztens schon mal einer hier berichtet… HP disables customers’ printers if they use ink cartridges from cheaper rivals",206,1,"Neutral","2023-05-15T07:05:01.000Z","@websenat","labelled_tweets"
206,0,"competitor cartridge atm,cartridge atm,printers using competitor,competitor cartridge,atm,printers,competitor,cartridge",0,NaN,"HP printers using competitor's cartridge atm.",207,0,"Neutral","2023-05-15T07:03:45.000Z","@Jan_eok","labelled_tweets"
207,0,"Cheaper Cartridges,Faces Backlash,Backlash Over Disabling,Disabling Printers,Printers Using Cheaper,Cartridges,Faces,Backlash,Disabling,Printers,Cheaper",2,"Jerome Casey","HP Faces Backlash Over Disabling Printers Using Cheaper Cartridges -",208,2,"Complaint","2023-05-15T06:40:59.000Z","@JeromeCasey1","labelled_tweets"
